node_index,node_label,n_voxel,node_source
304,17Networks_RH_SomMotA_25,847,Schaefer500
305,17Networks_RH_SomMotA_26,830,Schaefer500
306,17Networks_RH_SomMotB_Cent_1,2579,Schaefer500
307,17Networks_RH_SomMotB_Cent_2,1087,Schaefer500
308,17Networks_RH_SomMotB_Cent_3,1083,Schaefer500
309,17Networks_RH_SomMotB_Cent_4,1778,Schaefer500
310,17Networks_RH_SomMotB_Cent_5,604,Schaefer500
311,17Networks_RH_SomMotB_S2_1,1112,Schaefer500
312,17Networks_RH_SomMotB_S2_2,874,Schaefer500
313,17Networks_RH_SomMotB_S2_3,1192,Schaefer500
314,17Networks_RH_SomMotB_S2_4,1931,Schaefer500
315,17Networks_RH_SomMotB_S2_5,1181,Schaefer500
316,17Networks_RH_SomMotB_S2_6,2064,Schaefer500
317,17Networks_RH_SomMotB_S2_7,1266,Schaefer500
318,17Networks_RH_SomMotB_S2_8,995,Schaefer500
319,17Networks_RH_SomMotB_Ins_1,1037,Schaefer500
320,17Networks_RH_SomMotB_Aud_1,3491,Schaefer500
321,17Networks_RH_SomMotB_Aud_2,3384,Schaefer500
322,17Networks_RH_SomMotB_Aud_3,2499,Schaefer500
323,17Networks_RH_DorsAttnA_TempOcc_1,3335,Schaefer500
324,17Networks_RH_DorsAttnA_TempOcc_2,4624,Schaefer500
325,17Networks_RH_DorsAttnA_ParOcc_1,4282,Schaefer500
326,17Networks_RH_DorsAttnA_ParOcc_2,1620,Schaefer500
327,17Networks_RH_DorsAttnA_ParOcc_3,2205,Schaefer500
328,17Networks_RH_DorsAttnA_SPL_1,1863,Schaefer500
329,17Networks_RH_DorsAttnA_SPL_2,1771,Schaefer500
330,17Networks_RH_DorsAttnA_SPL_3,3277,Schaefer500
331,17Networks_RH_DorsAttnA_SPL_4,2144,Schaefer500
332,17Networks_RH_DorsAttnA_SPL_5,2421,Schaefer500
333,17Networks_RH_DorsAttnA_SPL_6,1416,Schaefer500
334,17Networks_RH_DorsAttnA_SPL_7,2604,Schaefer500
335,17Networks_RH_DorsAttnA_SPL_8,1514,Schaefer500
336,17Networks_RH_DorsAttnB_TempOcc_1,2876,Schaefer500
337,17Networks_RH_DorsAttnB_PostC_1,1285,Schaefer500
338,17Networks_RH_DorsAttnB_PostC_2,1443,Schaefer500
339,17Networks_RH_DorsAttnB_PostC_3,1076,Schaefer500
340,17Networks_RH_DorsAttnB_PostC_4,1146,Schaefer500
341,17Networks_RH_DorsAttnB_PostC_5,1741,Schaefer500
342,17Networks_RH_DorsAttnB_PostC_6,971,Schaefer500
343,17Networks_RH_DorsAttnB_PostC_7,894,Schaefer500
344,17Networks_RH_DorsAttnB_PostC_8,2581,Schaefer500
345,17Networks_RH_DorsAttnB_PostC_9,2231,Schaefer500
346,17Networks_RH_DorsAttnB_PostC_10,1530,Schaefer500
347,17Networks_RH_DorsAttnB_PostC_11,2361,Schaefer500
348,17Networks_RH_DorsAttnB_FEF_1,1948,Schaefer500
349,17Networks_RH_DorsAttnB_FEF_2,2200,Schaefer500
350,17Networks_RH_DorsAttnB_FEF_3,1922,Schaefer500
351,17Networks_RH_DorsAttnB_FEF_4,1543,Schaefer500
352,17Networks_RH_DorsAttnB_PrCv_1,1832,Schaefer500
353,17Networks_RH_SalVentAttnA_ParOper_1,1911,Schaefer500
354,17Networks_RH_SalVentAttnA_ParOper_2,1194,Schaefer500
355,17Networks_RH_SalVentAttnA_ParOper_3,2270,Schaefer500
356,17Networks_RH_SalVentAttnA_ParOper_4,2402,Schaefer500
357,17Networks_RH_SalVentAttnA_PrC_1,1307,Schaefer500
358,17Networks_RH_SalVentAttnA_FrOper_1,2336,Schaefer500
359,17Networks_RH_SalVentAttnA_FrOper_2,1923,Schaefer500
360,17Networks_RH_SalVentAttnA_FrOper_3,701,Schaefer500
361,17Networks_RH_SalVentAttnA_Ins_1,1664,Schaefer500
362,17Networks_RH_SalVentAttnA_Ins_2,2357,Schaefer500
363,17Networks_RH_SalVentAttnA_Ins_3,2305,Schaefer500
364,17Networks_RH_SalVentAttnA_Ins_4,1391,Schaefer500
365,17Networks_RH_SalVentAttnA_ParMed_1,872,Schaefer500
366,17Networks_RH_SalVentAttnA_ParMed_2,1333,Schaefer500
367,17Networks_RH_SalVentAttnA_ParMed_3,662,Schaefer500
368,17Networks_RH_SalVentAttnA_ParMed_4,1014,Schaefer500
369,17Networks_RH_SalVentAttnA_ParMed_5,1005,Schaefer500
370,17Networks_RH_SalVentAttnA_FrMed_1,1554,Schaefer500
371,17Networks_RH_SalVentAttnA_FrMed_2,5299,Schaefer500
372,17Networks_RH_SalVentAttnA_FrMed_3,971,Schaefer500
373,17Networks_RH_SalVentAttnA_FrMed_4,2669,Schaefer500
374,17Networks_RH_SalVentAttnB_IPL_1,1570,Schaefer500
375,17Networks_RH_SalVentAttnB_IPL_2,1543,Schaefer500
376,17Networks_RH_SalVentAttnB_IPL_3,1485,Schaefer500
377,17Networks_RH_SalVentAttnB_PFCd_1,1354,Schaefer500
378,17Networks_RH_SalVentAttnB_PFCl_1,2322,Schaefer500
379,17Networks_RH_SalVentAttnB_PFCl_2,3282,Schaefer500
380,17Networks_RH_SalVentAttnB_PFCl_3,1514,Schaefer500
381,17Networks_RH_SalVentAttnB_PFCl_4,2520,Schaefer500
