node_index,node_label,n_voxel,node_source
392,17Networks_RH_DorsAttnA_SPL_3,28,Schaefer600
393,17Networks_RH_DorsAttnA_SPL_4,62,Schaefer600
394,17Networks_RH_DorsAttnA_SPL_5,74,Schaefer600
395,17Networks_RH_DorsAttnA_SPL_6,111,Schaefer600
396,17Networks_RH_DorsAttnA_SPL_7,84,Schaefer600
397,17Networks_RH_DorsAttnA_SPL_8,49,Schaefer600
398,17Networks_RH_DorsAttnA_SPL_9,96,Schaefer600
399,17Networks_RH_DorsAttnA_SPL_10,47,Schaefer600
400,17Networks_RH_DorsAttnA_SPL_11,27,Schaefer600
401,17Networks_RH_DorsAttnA_SPL_12,58,Schaefer600
402,17Networks_RH_DorsAttnB_TempOcc_1,104,Schaefer600
403,17Networks_RH_DorsAttnB_PostC_1,54,Schaefer600
404,17Networks_RH_DorsAttnB_PostC_2,42,Schaefer600
405,17Networks_RH_DorsAttnB_PostC_3,29,Schaefer600
406,17Networks_RH_DorsAttnB_PostC_4,39,Schaefer600
407,17Networks_RH_DorsAttnB_PostC_5,58,Schaefer600
408,17Networks_RH_DorsAttnB_PostC_6,64,Schaefer600
409,17Networks_RH_DorsAttnB_PostC_7,52,Schaefer600
410,17Networks_RH_DorsAttnB_PostC_8,29,Schaefer600
411,17Networks_RH_DorsAttnB_PostC_9,26,Schaefer600
412,17Networks_RH_DorsAttnB_PostC_10,85,Schaefer600
413,17Networks_RH_DorsAttnB_PostC_11,115,Schaefer600
414,17Networks_RH_DorsAttnB_PostC_12,45,Schaefer600
415,17Networks_RH_DorsAttnB_FEF_1,83,Schaefer600
416,17Networks_RH_DorsAttnB_FEF_2,72,Schaefer600
417,17Networks_RH_DorsAttnB_FEF_3,71,Schaefer600
418,17Networks_RH_DorsAttnB_FEF_4,75,Schaefer600
419,17Networks_RH_DorsAttnB_PrCv_1,58,Schaefer600
420,17Networks_RH_SalVentAttnA_ParOper_1,68,Schaefer600
421,17Networks_RH_SalVentAttnA_ParOper_2,44,Schaefer600
422,17Networks_RH_SalVentAttnA_ParOper_3,72,Schaefer600
423,17Networks_RH_SalVentAttnA_ParOper_4,40,Schaefer600
424,17Networks_RH_SalVentAttnA_ParOper_5,25,Schaefer600
425,17Networks_RH_SalVentAttnA_PrC_1,83,Schaefer600
426,17Networks_RH_SalVentAttnA_FrOper_1,42,Schaefer600
427,17Networks_RH_SalVentAttnA_FrOper_2,17,Schaefer600
428,17Networks_RH_SalVentAttnA_FrOper_3,89,Schaefer600
429,17Networks_RH_SalVentAttnA_FrOper_4,73,Schaefer600
430,17Networks_RH_SalVentAttnA_FrOper_5,35,Schaefer600
431,17Networks_RH_SalVentAttnA_Ins_1,47,Schaefer600
432,17Networks_RH_SalVentAttnA_Ins_2,64,Schaefer600
433,17Networks_RH_SalVentAttnA_Ins_3,89,Schaefer600
434,17Networks_RH_SalVentAttnA_Ins_4,102,Schaefer600
435,17Networks_RH_SalVentAttnA_Ins_5,47,Schaefer600
436,17Networks_RH_SalVentAttnA_Ins_6,26,Schaefer600
437,17Networks_RH_SalVentAttnA_ParMed_1,36,Schaefer600
438,17Networks_RH_SalVentAttnA_ParMed_2,47,Schaefer600
439,17Networks_RH_SalVentAttnA_ParMed_3,47,Schaefer600
440,17Networks_RH_SalVentAttnA_ParMed_4,34,Schaefer600
441,17Networks_RH_SalVentAttnA_ParMed_5,52,Schaefer600
442,17Networks_RH_SalVentAttnA_ParMed_6,37,Schaefer600
